t;vds;corrente;vg;RES_MED;RES_TEO
0.02448;0.0194949;0.0372543;0.429655;2616.463066;2684.253898
0.0245;0.0195946;0.0322898;0.450863;3034.177976;3096.953217
0.02452;0.0194981;0.0387864;0.471177;2513.522781;2578.223295
0.02454;0.0194845;0.0361142;0.491234;2697.623096;2768.993914
0.02456;0.0196138;0.0342398;0.511048;2864.18145;2920.577807
0.02458;0.0195364;0.0381696;0.531312;2559.157025;2619.885983
0.0246;0.0194909;0.0387347;0.552171;2515.948232;2581.664502
0.02462;0.01966;0.0368782;0.572742;2665.531398;2711.629093
0.02464;0.01966;0.035358;0.591755;2780.134623;2828.214266
0.02466;0.019522;0.0346079;0.612307;2820.454289;2889.513666
0.02468;0.0195093;0.0415124;0.630408;2349.815959;2408.918781
0.0247;0.0196234;0.0393236;0.651252;2495.117436;2543.002167
0.02472;0.0193106;0.0411423;0.671264;2346.806085;2430.58847
0.02474;0.019526;0.0398728;0.689714;2448.536346;2507.975362
0.02476;0.0196449;0.0426207;0.709004;2304.619586;2346.277748
0.02478;0.0193377;0.0434385;0.730402;2225.871059;2302.105275
0.0248;0.0194502;0.0446443;0.749981;2178.351996;2239.927606
0.02482;0.0193824;0.0457247;0.768137;2119.467159;2187.001774
0.02484;0.0195268;0.0428853;0.784253;2276.63092;2331.80134
0.02486;0.0195117;0.0463554;0.77195;2104.576813;2157.245974
0.02488;0.0194486;0.0420098;0.753442;2314.769411;2380.396955
0.0249;0.0194734;0.0418904;0.734181;2324.327292;2387.181789
0.02492;0.0192189;0.0453427;0.713708;2119.293734;2205.426673
0.02494;0.0194502;0.045076;0.69415;2157.489573;2218.475464
0.02496;0.0195476;0.0394968;0.674924;2474.580219;2531.850682
0.02498;0.0192707;0.0379089;0.655401;2541.711841;2637.902973
0.025;0.0195715;0.0367807;0.634252;2660.566547;2718.817206
0.02502;0.0193992;0.0391127;0.615474;2479.910617;2556.714315
0.02504;0.0193234;0.0369817;0.596527;2612.56243;2704.040106
0.02506;0.019463;0.038287;0.575653;2541.724345;2611.852587
0.02508;0.0194311;0.0363708;0.556156;2671.250014;2749.458357
0.0251;0.0195109;0.0361639;0.535283;2697.565805;2765.188489
0.02512;0.0194446;0.0363609;0.514892;2673.833706;2750.206953
0.02514;0.0195939;0.0343811;0.495346;2849.516159;2908.574769
0.02516;0.019451;0.0346954;0.475305;2803.109346;2882.226462
0.02518;0.0195779;0.0351312;0.454163;2786.397846;2846.472651
0.0252;0.0193545;0.0359271;0.433496;2693.579498;2783.414192
0.02522;0.0194845;0.0336687;0.414768;2893.562864;2970.117646
0.02524;0.019605;0.0340567;0.395608;2878.288266;2936.279792
0.02526;0.0194263;0.0311099;0.373724;3122.205472;3214.410847
0.02528;0.0194335;0.030515;0.355862;3184.253646;3277.076847
0.0253;0.0195157;0.0359589;0.335599;2713.611929;2780.952699
0.02532;0.0195428;0.034781;0.315718;2809.407435;2875.132975
0.02534;0.0194798;0.0382213;0.296222;2548.291136;2616.342197
0.02536;0.0194151;0.0371429;0.277799;2613.568138;2692.304586
0.02538;0.0195164;0.0368464;0.257182;2648.345564;2713.969343
0.0254;0.0195236;0.0384203;0.239063;2540.792237;2602.790712
0.02542;0.0195683;0.0388123;0.21859;2520.888997;2576.50281
0.02544;0.0192189;0.0423183;0.198485;2270.755205;2363.043884
0.02546;0.0192867;0.0430405;0.178379;2240.529269;2323.393083
0.02548;0.0193075;0.0418188;0.159331;2308.47131;2391.268999
0.0255;0.0194797;0.0457983;0.140604;2126.683742;2183.48716
0.02552;0.0193282;0.0475553;0.119475;2032.181481;2102.815038
0.02554;0.0194638;0.0471732;0.100347;2063.014593;2119.84771
0.02556;0.0194829;0.0480885;0.080578;2025.733803;2079.499257
0.02558;0.0193002;0.0499788;0.0622668;1930.838676;2000.84836
0.0256;0.019325;0.0520203;0.0416975;1857.447958;1922.326476
0.02562;0.0192843;0.0553889;0.0230337;1740.809079;1805.415887
0.02564;0.0193513;0.0540319;0.00174474;1790.72918;1850.758533
0.02566;0.0192731;0.0555681;-0.0167911;1734.18742;1799.593652
0.02568;0.0192755;0.0578263;-0.0372639;1666.672431;1729.316937
0.0257;0.0191495;0.0576652;-0.0570644;1660.403502;1734.148152
0.02572;0.0189844;0.0555223;-0.0777769;1709.619378;1801.078125
0.02574;0.0191431;0.0578901;-0.0961854;1653.40015;1727.411077
0.02576;0.019254;0.0566564;-0.11637;1699.190206;1765.025663
0.02578;0.0191806;0.0599813;-0.136762;1598.881651;1667.186273
0.0258;0.0192077;0.0616089;-0.156434;1558.841336;1623.142111
0.02582;0.019238;0.0646433;-0.17593;1488.011905;1546.950728
0.02584;0.0191918;0.0656541;-0.192867;1461.584273;1523.134123
0.02586;0.0193497;0.0653397;-0.183085;1480.700095;1530.463103
0.02588;0.0192564;0.0637837;-0.164517;1509.507915;1567.79867
0.0259;0.0192859;0.0615293;-0.144286;1567.212694;1625.241958
0.02592;0.0193664;0.0621382;-0.123941;1558.332877;1609.316009
0.02594;0.0190761;0.05907;-0.103917;1614.702895;1692.906721
0.02596;0.0192452;0.0589645;-0.0854599;1631.931077;1695.93569
0.02598;0.0192548;0.0599972;-0.0655642;1604.64155;1666.744448
0.026;0.0193872;0.0548816;-0.0446427;1766.275036;1822.104312
0.02602;0.0192795;0.0574145;-0.0248265;1678.974823;1741.720297
0.02604;0.0193896;0.0573369;-0.00483405;1690.848302;1744.077549
0.02606;0.0192691;0.0564873;0.0151904;1705.613474;1770.309432
0.02608;0.019242;0.0514094;0.0354391;1871.447634;1945.16956
0.0261;0.0193195;0.0526192;0.0543113;1835.784276;1900.446985
0.02612;0.0194414;0.0529793;0.0736473;1834.810954;1887.529658
0.02614;0.0193297;0.0505021;0.0924878;1913.752101;1980.115678
0.02616;0.0193952;0.0499291;0.111792;1942.274145;2002.840027
0.02618;0.0195036;0.0469345;0.131768;2077.746647;2130.628855
0.0262;0.0193744;0.0457645;0.151792;2116.749883;2185.099804
0.02622;0.0195388;0.044704;0.170168;2185.352541;2236.936292
0.02624;0.0193737;0.0392301;0.190066;2469.239181;2549.063092
0.02626;0.019475;0.0405911;0.210634;2398.924887;2463.594236
0.02628;0.0195427;0.0416159;0.22989;2347.984785;2402.927727
0.0263;0.0195173;0.0433549;0.250187;2250.87591;2306.544358
0.02632;0.0194949;0.040615;0.269011;2399.963068;2462.144528
0.02634;0.019613;0.0402051;0.28846;2439.11842;2487.246643
0.02636;0.0195986;0.0345562;0.307651;2835.757404;2893.836707
0.02638;0.019688;0.0342279;0.32809;2876.016349;2921.593203
0.0264;0.019416;0.0371309;0.347363;2614.533987;2693.174687
0.02642;0.0195029;0.0341065;0.367004;2859.117763;2931.992435
0.02644;0.0194741;0.036922;0.387509;2637.194627;2708.412329
0.02646;0.019451;0.034011;0.406686;2859.516039;2940.225221
0.02648;0.0195196;0.0362057;0.426183;2695.652894;2761.996039
0.0265;0.0195883;0.033221;0.446206;2948.180368;3010.144186
0.02652;0.0195125;0.0344865;0.465637;2829.005553;2899.685384
0.02654;0.0195412;0.0346;0.486815;2823.872832;2890.17341
0.02656;0.0196289;0.0328708;0.506168;2985.765482;3042.213758
0.02658;0.0194518;0.0370752;0.526495;2623.289962;2697.220784
0.0266;0.0194431;0.0356207;0.547287;2729.185558;2807.356397
0.02662;0.0193657;0.0387367;0.567649;2499.657947;2581.531209
0.02664;0.0194048;0.0364425;0.588299;2662.38595;2744.048844
0.02666;0.0193784;0.0383447;0.60762;2526.86812;2607.922347
0.02668;0.0195444;0.0364544;0.626584;2680.664063;2743.15309
0.0267;0.0194654;0.0397216;0.64717;2450.228591;2517.521953
0.02672;0.0196138;0.0379945;0.666361;2581.136743;2631.959889
0.02674;0.0195053;0.0380223;0.685826;2564.981603;2630.035532
0.02676;0.0195571;0.0383566;0.704861;2549.378725;2607.113248
0.02678;0.0195316;0.0417114;0.726526;2341.278404;2397.426123
0.0268;0.0193418;0.0441568;0.745742;2190.127002;2264.656859
0.02682;0.0194829;0.0441269;0.764825;2207.598993;2266.191371
0.02684;0.0194143;0.0449825;0.78353;2157.98366;2223.086756
0.02686;0.0195356;0.0434106;0.774992;2250.095599;2303.584839
0.02688;0.0194367;0.0419521;0.75778;2316.53481;2383.670901
0.0269;0.0194558;0.0422904;0.737062;2300.261998;2364.602841
0.02692;0.0195563;0.0410249;0.718515;2383.467114;2437.544028
0.02694;0.0195388;0.0428137;0.697526;2281.839692;2335.700956
0.02696;0.0194279;0.0416258;0.677947;2333.636831;2402.356231
0.02698;0.0195021;0.0383785;0.658713;2540.758498;2605.625546
0.027;0.0194893;0.0374195;0.638671;2604.163605;2672.403426
0.02702;0.0195005;0.0414606;0.618854;2351.690521;2411.928433
0.02704;0.0194574;0.0377;0.598815;2580.557029;2652.519894
0.02706;0.0195348;0.0352625;0.580775;2769.911379;2835.873804
0.02708;0.0195843;0.0372005;0.56008;2632.263007;2688.135912
0.0271;0.0195029;0.0370513;0.53962;2631.877964;2698.96063
0.02712;0.0194981;0.032252;0.518508;3022.773781;3100.58291
0.02714;0.0195037;0.0347313;0.499029;2807.798729;2879.24725
0.02716;0.0195101;0.0334737;0.478266;2914.243122;2987.419974
0.02718;0.0196417;0.0367549;0.457875;2671.983872;2720.725672
0.0272;0.0195795;0.0322918;0.43862;3031.651998;3096.761407
0.02722;0.0195508;0.0357361;0.418227;2735.441193;2798.290804
0.02724;0.0195148;0.0376423;0.399178;2592.137037;2656.585809
0.02726;0.0195906;0.0302702;0.378655;3235.954833;3303.579098
0.02728;0.01953;0.0358077;0.359623;2727.067083;2792.695426
0.0273;0.0194566;0.0355013;0.339312;2740.265849;2816.798258
0.02732;0.019522;0.0359888;0.320297;2712.232695;2778.642244
0.02734;0.0195412;0.034584;0.300288;2825.179274;2891.510525
0.02736;0.0194064;0.0344149;0.280728;2819.476448;2905.718163
0.02738;0.0194981;0.0407443;0.261024;2392.739598;2454.331035
0.0274;0.0194749;0.0396062;0.242872;2458.567093;2524.857219
0.02742;0.0196241;0.0372762;0.222624;2632.25597;2682.676882
0.02744;0.0195755;0.0412139;0.202519;2374.866247;2426.365862
0.02746;0.0195189;0.0437906;0.182348;2228.663229;2283.595109
0.02748;0.0194327;0.0437728;0.163397;2219.723207;2284.523722
0.0275;0.0195085;0.0461963;0.144334;2111.478625;2164.675526
0.02752;0.0195021;0.0452889;0.123269;2153.077244;2208.046563
0.02754;0.0194247;0.0459495;0.104477;2113.700911;2176.302245
0.02756;0.0194032;0.0471911;0.085556;2055.811371;2119.043633
0.02758;0.0195037;0.050532;0.0659644;1929.836539;1978.944035
0.0276;0.0193138;0.054786;0.0470437;1762.658343;1825.283832
0.02762;0.0192444;0.0497699;0.0263953;1933.337218;2009.246553
0.02764;0.0192811;0.0550129;0.00688295;1752.416251;1817.755472
0.02766;0.0193425;0.0546567;-0.0122772;1769.453699;1829.60186
0.02768;0.0193752;0.0557869;-0.0323337;1736.536714;1792.535524
0.0277;0.0192811;0.0582223;-0.0533028;1655.817445;1717.554957
0.02772;0.0193258;0.0574285;-0.0731351;1682.59662;1741.295698
0.02774;0.0191893;0.061195;-0.092904;1567.881363;1634.120435
0.02776;0.0191631;0.061597;-0.111744;1555.522185;1623.455688
0.02778;0.0191463;0.0609185;-0.13148;1571.468437;1641.537464
0.0278;0.0192939;0.0627889;-0.151728;1536.410098;1592.638189
0.02782;0.019159;0.0617323;-0.171752;1551.780834;1619.897525
0.02784;0.0193601;0.0625839;-0.19069;1546.731667;1597.855039
0.02786;0.0194821;0.0636225;-0.186126;1531.069983;1571.770993
0.02788;0.0192268;0.0610219;-0.167751;1575.401618;1638.755922
0.0279;0.0191527;0.0633082;-0.147615;1512.655549;1579.57421
0.02792;0.0193537;0.0635092;-0.127959;1523.69263;1574.575022
0.02794;0.0194781;0.0609065;-0.108255;1599.016525;1641.860885
0.02796;0.0193457;0.0571101;-0.0893975;1693.719675;1751.003763
0.02798;0.0191997;0.0604349;-0.0697579;1588.461303;1654.673045
0.028;0.0193657;0.0584373;-0.0487566;1656.96396;1711.235803
0.02802;0.0193058;0.0527684;-0.0292446;1829.295563;1895.073567
0.02804;0.0194334;0.0571061;-0.00800344;1701.517001;1751.126412
0.02806;0.0194734;0.0518154;0.0105965;1879.113159;1929.928168
0.02808;0.0194327;0.0522849;0.0315654;1858.347247;1912.598092
0.0281;0.0193545;0.0524879;0.0510779;1843.710646;1905.201008
0.02812;0.0195013;0.0499152;0.0706221;1953.443039;2003.397763
0.02814;0.0194271;0.0499947;0.0895105;1942.915949;2000.212022
0.02816;0.0193609;0.0473026;0.108366;2046.494273;2114.048699
0.02818;0.0195946;0.0517398;0.128135;1893.571293;1932.748097
0.0282;0.0194295;0.0464112;0.148207;2093.190868;2154.652325
0.02822;0.0193856;0.0454641;0.167863;2131.96786;2199.537657
0.02824;0.0193377;0.04159;0.186464;2324.801635;2404.42414
0.02826;0.0194454;0.0423919;0.206937;2293.527773;2358.941213
0.02828;0.0195324;0.0385337;0.226625;2534.456852;2595.131015
0.0283;0.0195691;0.040233;0.24681;2431.971267;2485.521835
0.02832;0.0195611;0.0406269;0.265009;2407.407407;2461.423343
0.02834;0.0196249;0.0361261;0.28457;2716.166428;2768.081802
0.02836;0.019593;0.0383845;0.304482;2552.202061;2605.218252
0.02838;0.0194782;0.0344766;0.324458;2824.843517;2900.518033
0.0284;0.0195141;0.0330081;0.343376;2955.956265;3029.559411
0.02842;0.0195292;0.0334718;0.362873;2917.261695;2987.589553
0.02844;0.0195811;0.0352964;0.383491;2773.809794;2833.150123
0.02846;0.0195452;0.0309547;0.40366;3157.065001;3230.52719
0.02848;0.0194901;0.0347989;0.423093;2800.390242;2873.654052
0.0285;0.019625;0.0364863;0.442413;2689.365597;2740.754749
0.02852;0.0194733;0.0343612;0.462228;2833.617569;2910.259246
0.02854;0.0195013;0.0341642;0.482988;2854.054829;2927.040586
0.02856;0.0193768;0.0376642;0.502885;2572.310045;2655.041127
0.02858;0.0194367;0.0368384;0.52219;2638.103175;2714.558721
0.0286;0.0194582;0.037515;0.543622;2593.389311;2665.600426
0.02862;0.0195906;0.0367767;0.564014;2663.452675;2719.112917
0.02864;0.0195986;0.0403961;0.584201;2425.803481;2475.486495
0.02866;0.0195914;0.0362694;0.603747;2700.816666;2757.145142
0.02868;0.019451;0.0400201;0.622488;2430.153848;2498.744381
0.0287;0.0193992;0.0414427;0.642417;2340.484573;2412.970197
0.02872;0.0195491;0.0391306;0.662917;2497.930009;2555.544765
0.02874;0.0193936;0.0395923;0.682001;2449.163095;2525.743642
0.02876;0.0195164;0.0422904;0.702348;2307.426745;2364.602841
0.02878;0.0194471;0.0424177;0.721919;2292.333153;2357.506418
0.0288;0.0195077;0.0418128;0.742206;2332.742605;2391.612138
0.02882;0.0195563;0.0438026;0.760794;2232.321826;2282.969504
0.02884;0.0194;0.0422367;0.77977;2296.580936;2367.609212
0.02886;0.0194319;0.0427182;0.779998;2274.428698;2340.922604
0.02888;0.0195946;0.0458461;0.761443;2136.997476;2181.210616
0.0289;0.0191208;0.0450064;0.741657;2124.23122;2221.906218
0.02892;0.0194223;0.0418984;0.722067;2317.785405;2386.725985
0.02894;0.0194757;0.0412756;0.701304;2359.226759;2422.738858
0.02896;0.0196018;0.0393555;0.681905;2490.350777;2540.94091
0.02898;0.0195962;0.0372702;0.663257;2628.936791;2683.108757
0.029;0.0194527;0.0368563;0.642976;2638.99252;2713.240342
0.02902;0.0193377;0.0390908;0.622827;2473.433647;2558.146674
0.02904;0.0194574;0.0378413;0.60368;2570.921189;2642.615344
0.02906;0.0195388;0.0372503;0.584182;2622.636596;2684.542138
0.02908;0.0196928;0.035754;0.564322;2753.92963;2796.889858
0.0291;0.0195842;0.0379726;0.54367;2578.72782;2633.477823
0.02912;0.0195292;0.0357043;0.522604;2734.852665;2800.783099
0.02914;0.0193896;0.036156;0.50407;2681.380684;2765.792676
0.02916;0.0194518;0.0347532;0.483103;2798.562435;2877.432869
0.02918;0.0194431;0.0368285;0.462228;2639.681225;2715.288432
0.0292;0.019479;0.0342617;0.441404;2842.678559;2918.71098
0.02922;0.0195101;0.0321565;0.422229;3033.616843;3109.791178
0.02924;0.0194957;0.0321704;0.402524;3030.068013;3108.447517
0.02926;0.0197159;0.0349939;0.383459;2817.048114;2857.640903
0.02928;0.0194295;0.0342497;0.36345;2836.448202;2919.733604
0.0293;0.0194574;0.0345601;0.343488;2815.009216;2893.510146
0.02932;0.0194343;0.0359132;0.32409;2705.732154;2784.491496
0.02934;0.0195372;0.0346258;0.304882;2821.191135;2888.019916
0.02936;0.019435;0.0365121;0.28489;2661.446479;2738.81809
0.02938;0.0195085;0.0391048;0.264593;2494.386878;2557.230826
0.0294;0.0194008;0.0410547;0.24737;2362.7989;2435.77471
0.02942;0.0194717;0.0397534;0.226193;2449.060961;2515.508107
0.02944;0.0193385;0.040993;0.206217;2358.756373;2439.44088
0.02946;0.0196018;0.0410368;0.186286;2388.319752;2436.83718
0.02948;0.0195213;0.040428;0.167383;2414.329178;2473.533195
0.0295;0.0193968;0.0454441;0.148207;2134.138425;2200.505676
0.02952;0.0195412;0.0422366;0.128311;2313.301734;2367.614817
0.02954;0.0194462;0.0487153;0.109007;1995.902725;2052.743183
0.02956;0.019455;0.0456272;0.0887892;2131.951994;2191.675141
0.02958;0.0193449;0.045864;0.0706862;2108.941654;2180.359323
0.0296;0.0194877;0.0517636;0.0515581;1882.374873;1931.859453
0.02962;0.0194327;0.0523307;0.0311494;1856.720816;1910.92418
0.02964;0.0193154;0.0545155;0.0102283;1771.55121;1834.340692
0.02966;0.0193114;0.0544139;-0.00817945;1774.491444;1837.765718
0.02968;0.0194662;0.0554068;-0.0283481;1756.661637;1804.83262
0.0297;0.019175;0.0568475;-0.0482767;1686.529751;1759.092308
0.02972;0.0192899;0.0575041;-0.0697417;1677.263013;1739.006436
0.02974;0.019025;0.0598221;-0.0887262;1590.131406;1671.623029
0.02976;0.0192364;0.0587536;-0.108158;1637.040113;1702.023365
0.02978;0.0192971;0.058475;-0.128327;1650.029927;1710.132535
0.0298;0.0191742;0.0628605;-0.148863;1525.138998;1590.824126
0.02982;0.0194343;0.0620467;-0.167398;1566.102629;1611.68926
0.02984;0.0192245;0.0597067;-0.185728;1609.91145;1674.853911
0.02986;0.019266;0.0646751;-0.19088;1489.444933;1546.19011
0.02988;0.0193138;0.0625382;-0.171256;1544.160209;1599.022677
0.0299;0.019329;0.0605603;-0.151904;1595.847445;1651.246774
0.02992;0.0193441;0.0609344;-0.132361;1587.288953;1641.109127
0.02994;0.0192069;0.0575737;-0.11208;1668.027242;1736.904177
0.02996;0.0194103;0.0575279;-0.0938152;1687.033596;1738.286988
0.02998;0.0193968;0.0601404;-0.0735353;1612.626454;1662.775771
0.03;0.0193529;0.057321;-0.0533509;1688.116048;1744.56133
0.03002;0.0194462;0.052064;-0.0331022;1867.528427;1920.712969
0.03004;0.0194973;0.0556596;-0.0130935;1751.476834;1796.635261
0.03006;0.0191918;0.0540419;0.0066428;1775.640753;1850.416066
0.03008;0.0193696;0.0528938;0.0262032;1830.989643;1890.580749
0.0301;0.0195595;0.0529515;0.0475724;1846.925961;1888.520627
0.03012;0.0191391;0.0522452;0.0654679;1831.66109;1914.051434
0.03014;0.0193003;0.049161;0.0852204;1962.968613;2034.132748
0.03016;0.019333;0.0454999;0.104829;2124.510164;2197.807028
0.03018;0.0197167;0.0484567;0.124373;2034.465822;2063.698106
0.0302;0.0195627;0.0438563;0.14443;2230.318107;2280.174114
0.03022;0.0195005;0.0444772;0.163781;2192.190606;2248.342971
0.03024;0.0194167;0.0471155;0.182526;2060.542709;2122.443782
0.03026;0.0194;0.0389257;0.202359;2491.926927;2568.996832
0.03028;0.0195356;0.0410349;0.222768;2380.364032;2436.950011
0.0303;0.0194112;0.041968;0.242248;2312.619138;2382.767823
0.03032;0.0194087;0.0434444;0.261008;2233.740137;2301.792636
0.03034;0.019388;0.0363529;0.280792;2666.637325;2750.812177
0.03036;0.0197127;0.0398211;0.300368;2475.157643;2511.231483
0.03038;0.0194406;0.034389;0.318808;2826.57245;2907.906598
0.0304;0.0194215;0.0395584;0.338511;2454.788364;2527.908105
0.03042;0.019589;0.032449;0.359623;3018.428919;3081.759068
0.03044;0.0195428;0.0357978;0.379282;2729.609082;2793.467755
0.03046;0.0194447;0.0355471;0.399338;2735.061369;2813.169007
0.03048;0.0197606;0.0375527;0.417921;2631.049166;2662.92437
0.0305;0.0194606;0.0351969;0.438043;2764.53324;2841.159307
0.03052;0.0196018;0.0330201;0.457571;2968.161817;3028.458424
0.03054;0.0196624;0.0396798;0.4783;2477.633456;2520.173993
0.03056;0.019609;0.0327753;0.498819;2991.429522;3051.078098
0.03058;0.0194718;0.0371747;0.51854;2618.958593;2690.001533
0.0306;0.0194439;0.038675;0.538902;2513.755656;2585.649644
0.03062;0.0194758;0.039439;0.560206;2469.104186;2535.561246
0.03064;0.019463;0.0399026;0.579702;2438.813511;2506.102359
0.03066;0.0196816;0.0386451;0.598796;2546.45479;2587.650181
0.03068;0.0193122;0.0380602;0.618744;2537.059711;2627.416566
0.0307;0.0193537;0.0374353;0.639073;2584.953239;2671.275507
0.03072;0.0193098;0.0397315;0.659141;2430.036621;2516.894655
0.03074;0.0193473;0.0404817;0.678143;2389.635317;2470.25199
0.03076;0.0194949;0.042951;0.69706;2269.434937;2328.2345
0.03078;0.0194239;0.0448572;0.716766;2165.081637;2229.296523
0.0308;0.0193306;0.0410328;0.73686;2355.505839;2437.07473
0.03082;0.0194638;0.0440533;0.758263;2209.119408;2269.977505
0.03084;0.0194024;0.0441568;0.776011;2196.988912;2264.656859
0.03086;0.0193074;0.042955;0.783518;2247.39844;2328.017693
0.03088;0.0194271;0.04663;0.764322;2083.111731;2144.54214
0.0309;0.0194303;0.0416736;0.745694;2331.24808;2399.600706
0.03092;0.0194159;0.041972;0.725507;2312.958639;2382.540741
0.03094;0.0194606;0.0440812;0.704569;2207.358239;2268.540784
0.03096;0.0194327;0.0446741;0.685717;2174.94029;2238.433455
0.03098;0.0194582;0.0376781;0.666505;2582.163113;2654.061643
0.031;0.0194678;0.0381378;0.646479;2552.297196;2622.070492
0.03102;0.019416;0.0395306;0.625628;2455.819036;2529.685864
0.03104;0.0194207;0.0368404;0.607698;2635.788428;2714.411353
0.03106;0.0196657;0.0336349;0.587722;2923.406937;2973.102343
0.03108;0.0196337;0.038283;0.568162;2564.284408;2612.125487
0.0311;0.0196186;0.0319854;0.547833;3066.80548;3126.426432
0.03112;0.0195667;0.0330818;0.526671;2957.320944;3022.810125
0.03114;0.0194622;0.039833;0.506758;2442.974418;2510.481259
0.03116;0.0196832;0.0326997;0.487024;3009.69122;3058.132032
0.03118;0.0196864;0.0357063;0.466535;2756.712401;2800.62622
0.0312;0.0195013;0.0365937;0.445837;2664.570677;2732.710822
0.03122;0.019593;0.0365002;0.426213;2683.957896;2739.711015
0.03124;0.0194854;0.0339413;0.407215;2870.455757;2946.263107
0.03126;0.0193314;0.0339632;0.387286;2845.933245;2944.363311
0.03128;0.0196441;0.0326162;0.366604;3011.402309;3065.961087
0.0313;0.0195428;0.0354157;0.347603;2759.058835;2823.60648
0.03132;0.0196034;0.0332131;0.32793;2951.154815;3010.860173
0.03134;0.0195899;0.0336568;0.308227;2910.243992;2971.167788
0.03136;0.0194805;0.0360863;0.288092;2699.154527;2771.134752
0.03138;0.0196114;0.0291102;0.268915;3368.475655;3435.222018
0.0314;0.0195603;0.0371846;0.249963;2630.161411;2689.285349
0.03142;0.0192101;0.0374473;0.230563;2564.951278;2670.419496
0.03144;0.0193768;0.039057;0.210411;2480.579666;2560.360499
0.03146;0.0193481;0.0465186;0.190015;2079.609017;2149.677763
0.03148;0.019534;0.0436673;0.170696;2236.685117;2290.043122
0.0315;0.0193625;0.0422307;0.152016;2292.467328;2367.945594
0.03152;0.0192915;0.0453228;0.131768;2128.233472;2206.395015
0.03154;0.0192947;0.0434763;0.112208;2218.990576;2300.103735
0.03156;0.0194734;0.0484884;0.0926467;2008.047286;2062.348933
0.03158;0.0194478;0.0468091;0.0736473;2077.352481;2136.336738
0.0316;0.0194247;0.0506494;0.0546956;1917.56467;1974.357051
0.03162;0.0192747;0.0509259;0.0346708;1892.426054;1963.637363
0.03164;0.0193489;0.0517596;0.0149663;1869.112203;1932.008748
0.03166;0.0193481;0.0565709;-0.00507415;1710.075321;1767.693284
0.03168;0.0194821;0.054794;-0.0248746;1777.758514;1825.017338
0.0317;0.0192316;0.0566047;-0.0451394;1698.76353;1766.637753
0.03172;0.0192643;0.0578005;-0.0654679;1666.447522;1730.08884
0.03174;0.0192986;0.0589984;-0.0858926;1635.518929;1694.961219
0.03176;0.0193026;0.0581726;-0.104349;1659.080048;1719.022358
0.03178;0.0191207;0.0613443;-0.123749;1558.474055;1630.143306
0.0318;0.0192205;0.0602499;-0.14467;1595.064888;1659.753792
0.03182;0.0193872;0.0614816;-0.164549;1576.66684;1626.502889
0.03184;0.0192675;0.065475;-0.18307;1471.363116;1527.300496
0.03186;0.0192332;0.0607394;-0.192161;1583.255679;1646.377804
0.03188;0.0193258;0.0642135;-0.175754;1504.808179;1557.304928
0.0319;0.0192795;0.0620984;-0.156274;1552.334682;1610.347449
0.03192;0.0193473;0.0632684;-0.136634;1528.986034;1580.567866
0.03194;0.0192292;0.0629281;-0.116082;1527.870697;1589.115197
0.03196;0.0192555;0.062176;-0.0965207;1548.467254;1608.337622
0.03198;0.0194199;0.0624784;-0.077857;1554.129107;1600.553151
0.032;0.0192891;0.0570743;-0.0576408;1689.823616;1752.102084
0.03202;0.0193186;0.0554865;-0.0367516;1740.837861;1802.240185
0.03204;0.0193186;0.0568594;-0.016487;1698.804419;1758.724151
0.03206;0.019309;0.0574662;0.00264112;1680.031044;1740.153342
0.03208;0.0193632;0.0514055;0.0235781;1883.378238;1945.317135
0.0321;0.0192899;0.053837;0.0428184;1791.509557;1857.458625
0.03212;0.0193266;0.0494635;0.0623306;1953.622368;2021.692763
0.03214;0.0195125;0.0562883;0.0810902;1733.264284;1776.568132
0.03216;0.0194542;0.0534848;0.100331;1818.666238;1869.69008
0.03218;0.0194766;0.0451278;0.119187;2157.938122;2215.928984
0.0322;0.0193481;0.0498853;0.140043;1939.258659;2004.598549
0.03222;0.0194239;0.040412;0.159651;2403.234188;2474.512521
0.03224;0.019404;0.0427739;0.177403;2268.205611;2337.874264
0.03226;0.0192588;0.0416974;0.197989;2309.352622;2398.231065
0.03228;0.0192364;0.0460311;0.217709;2089.50036;2172.444282
0.0323;0.0194598;0.0378233;0.238742;2572.461948;2643.872957
0.03232;0.0195332;0.0399882;0.257214;2442.370499;2500.737718
0.03234;0.0196712;0.0364624;0.276614;2697.463689;2742.551231
0.03236;0.0194614;0.0363569;0.296638;2676.43831;2750.509532
0.03238;0.0195037;0.0362753;0.316039;2688.289277;2756.696705
0.0324;0.0195524;0.0323356;0.335263;3023.355064;3092.566707
0.03242;0.0196074;0.0356147;0.355158;2752.711661;2807.829351
0.03244;0.0195116;0.0364504;0.374337;2676.458969;2743.454118
0.03246;0.0195133;0.0337543;0.395721;2890.490989;2962.585508
0.03248;0.0195404;0.0337623;0.414496;2893.819438;2961.883521
0.0325;0.0194231;0.0389575;0.433319;2492.857601;2566.899827
0.03252;0.0195835;0.035551;0.453713;2754.28258;2812.860398
0.03254;0.0194231;0.0343075;0.473947;2830.736719;2914.814545
0.03256;0.0196138;0.0347253;0.495362;2824.136869;2879.744739
0.03258;0.0195866;0.0369598;0.513849;2649.716719;2705.642347
0.0326;0.0194718;0.039256;0.535347;2480.104952;2547.381292
0.03262;0.0195675;0.0377577;0.555804;2591.19332;2648.466406
0.03264;0.0196074;0.0327315;0.57607;2995.188122;3055.160931
