t;vds;corrente;vg;RES_MED
0.0297;0.019183;0.0557511;-0.0485168;1720.414485
0.02972;0.0192157;0.0578164;-0.0687492;1661.786275
0.02974;0.0191941;0.0612548;-0.0881819;1566.742525
0.02976;0.0192252;0.0613164;-0.107198;1567.704562
0.02978;0.0192835;0.0600589;-0.128199;1605.382383
0.0298;0.0191973;0.0606419;-0.147503;1582.841237
0.02982;0.0192061;0.0635171;-0.167382;1511.884201
0.02984;0.0192707;0.0633599;-0.185792;1520.733145
0.02986;0.0192133;0.0632027;-0.191969;1519.974621
0.02988;0.0192691;0.0646235;-0.173849;1490.874063
0.0299;0.0191606;0.0587715;-0.153841;1630.092817
0.02992;0.0192221;0.0638175;-0.134762;1506.021076
0.02994;0.0192683;0.0595754;-0.113105;1617.135596
0.02996;0.0192683;0.0578881;-0.0950797;1664.271241
0.02998;0.0193218;0.0594182;-0.0755361;1625.915965
0.03;0.0192795;0.0579298;-0.0554959;1664.039924
0.03002;0.019309;0.0563779;-0.0347509;1712.461798
0.03004;0.0192053;0.0555939;-0.0151584;1727.284828
0.03006;0.0193537;0.05674;0.00499411;1705.47233
0.03008;0.0192875;0.0535942;0.0245865;1799.401801
0.0301;0.0193736;0.0514631;0.0450433;1882.280702
0.03012;0.0193505;0.0512403;0.0638352;1888.211037
0.03014;0.0193888;0.048972;0.0825308;1979.580168
0.03016;0.0194223;0.0422207;0.103244;2300.092135
0.03018;0.0194518;0.0410428;0.121444;2369.696999
0.0302;0.0196002;0.0417909;0.142477;2345.032052
0.03022;0.0192468;0.0469404;0.161156;2050.131656
0.03024;0.0192835;0.0441906;0.180525;2181.855417
0.03026;0.0193122;0.0413591;0.199942;2334.697805
0.03028;0.0193481;0.0441926;0.221247;2189.06559
0.0303;0.0195077;0.04196;0.240775;2324.559104
0.03032;0.0194462;0.0392719;0.259327;2475.841505
0.03034;0.019392;0.0400837;0.278567;2418.938371
0.03036;0.0194574;0.0359191;0.297631;2708.503275
0.03038;0.0194646;0.0353819;0.318296;2750.643691
0.0304;0.0195444;0.0375209;0.336607;2604.468443
0.03042;0.0196736;0.0333046;0.357207;2953.585991
0.03044;0.0195715;0.0341841;0.376914;2862.661296
0.03046;0.0196904;0.0342577;0.397546;2873.864854
0.03048;0.0196018;0.0343492;0.416944;2853.31245
0.0305;0.0195205;0.0352546;0.435929;2768.503968
0.03052;0.019392;0.0370991;0.455555;2613.54049
0.03054;0.0194159;0.0323714;0.476636;2998.928066
0.03056;0.0195922;0.0391963;0.497058;2499.241
0.03058;0.019542;0.0369777;0.516523;2642.403394
0.0306;0.0193569;0.0386113;0.536484;2506.636658
0.03062;0.0194279;0.0379646;0.557661;2558.68625
0.03064;0.0194853;0.0380999;0.577862;2557.132696
0.03066;0.019522;0.0378214;0.598076;2580.814036
0.03068;0.0194949;0.0399066;0.616902;2442.565891
0.0307;0.019404;0.0377816;0.636785;2567.916658
0.03072;0.0195132;0.0385695;0.656262;2529.61537
0.03074;0.0193569;0.0398171;0.675919;2430.726999
0.03076;0.0194239;0.0408199;0.695603;2379.219449
0.03078;0.0194494;0.0394052;0.71571;2467.872261
0.0308;0.0194127;0.0412139;0.735387;2355.115628
0.03082;0.0193521;0.0420437;0.755266;2301.426849
0.03084;0.0195164;0.045671;0.773611;2136.629371
0.03086;0.019341;0.0463415;0.782205;2086.790458
0.03088;0.019593;0.0444393;0.764866;2204.467667
0.0309;0.0193936;0.0434962;0.746078;2229.344173
0.03092;0.0194638;0.0420556;0.72605;2314.055679
0.03094;0.0194287;0.0386392;0.705977;2514.117787
0.03096;0.0193864;0.0418606;0.685317;2315.590316
0.03098;0.0194822;0.0393455;0.667626;2475.785033
0.031;0.0194805;0.0373896;0.647279;2605.069324
0.03102;0.0194494;0.0371289;0.626492;2619.172666
0.03104;0.0194526;0.0377935;0.60773;2573.537778
0.03106;0.0194813;0.0323356;0.588491;3012.360989
0.03108;0.0195795;0.0353401;0.56853;2770.153452
0.0311;0.0194694;0.0372762;0.548537;2611.505465
0.03112;0.0194526;0.0342657;0.527968;2838.494471
0.03114;0.0195084;0.033038;0.508231;2952.418427
0.03116;0.0194821;0.0358774;0.487312;2715.093624
0.03118;0.0196513;0.0310601;0.466215;3163.431541
0.0312;0.0192564;0.0358097;0.446525;2688.712835
0.03122;0.01938;0.0348646;0.426085;2779.32344
0.03124;0.0194893;0.0327057;0.407375;2979.495929
0.03126;0.0193378;0.031872;0.388134;3033.665914
0.03128;0.0195284;0.0354615;0.366956;2753.465025
0.0313;0.0194582;0.0350237;0.347459;2777.861848
0.03132;0.0195172;0.0327893;0.328763;2976.153806
0.03134;0.0194789;0.0354416;0.308483;2748.027741
0.03136;0.0194223;0.0321446;0.288844;3021.082857
0.03138;0.0193322;0.0355769;0.269843;2716.9596
0.0314;0.019321;0.0391306;0.250315;2468.784021
0.03142;0.019392;0.0402449;0.231283;2409.249371
0.03144;0.0194247;0.0401474;0.211355;2419.172848
0.03146;0.0193537;0.0424774;0.190992;2278.117305
0.03148;0.0192293;0.0436454;0.171192;2202.901108
0.0315;0.0194088;0.0456949;0.152273;2123.738098
0.03152;0.0193058;0.0449427;0.132617;2147.823785
0.03154;0.0193633;0.0449587;0.111552;2153.45417
0.03156;0.0193968;0.0444493;0.0927268;2181.901627
0.03158;0.019321;0.0431679;0.0732632;2237.889728
0.0316;0.0193896;0.0489561;0.0548877;1980.304804
0.03162;0.0193393;0.0492883;0.035087;1961.855045
0.03164;0.0194805;0.0478458;0.0146782;2035.758625
0.03166;0.0193417;0.0523446;-0.00436985;1847.535371
0.03168;0.0191607;0.0548577;-0.0240103;1746.400232
0.0317;0.0193641;0.0564196;-0.0446112;1716.079164
0.03172;0.0191279;0.059273;-0.0650677;1613.542422
0.03174;0.0192005;0.0628744;-0.0856205;1526.893298
0.03176;0.0193353;0.0572295;-0.104221;1689.277383
0.03178;0.0192803;0.0604429;-0.123765;1594.91851
0.0318;0.0192643;0.0587237;-0.144045;1640.249167
0.03182;0.0192507;0.0600947;-0.164117;1601.696988
0.03184;0.0192292;0.0593108;-0.182222;1621.053838
0.03186;0.0191072;0.0639867;-0.194356;1493.060277
0.03188;0.0190928;0.0648602;-0.177482;1471.842517
0.0319;0.019459;0.0635131;-0.158099;1531.888697
0.03192;0.0193249;0.0582522;-0.138683;1658.727052
0.03194;0.0192787;0.0640643;-0.118291;1504.636748
0.03196;0.0193106;0.0576095;-0.098666;1675.990939
0.03198;0.0192141;0.0581706;-0.0801459;1651.530154
0.032;0.0191742;0.0526272;-0.0598818;1821.700565
0.03202;0.0193681;0.0559282;-0.0393286;1731.514692
0.03204;0.0193449;0.0513538;-0.0193042;1883.492556
0.03206;0.0192077;0.0533534;0.000608259;1800.044608
0.03208;0.0192659;0.0540419;0.0203127;1782.496544
0.0321;0.0195148;0.0492685;0.0404334;1980.454043
0.03212;0.0194319;0.0515606;0.0598496;1884.374891
0.03214;0.0193936;0.0499908;0.0794256;1939.716908
0.03216;0.0192284;0.0509836;0.0980101;1885.743651
0.03218;0.0192979;0.0439976;0.11717;2193.062803
0.0322;0.0194311;0.0436554;0.138411;2225.50933
0.03222;0.0191997;0.0436573;0.158419;2198.910606
0.03224;0.0195013;0.040223;0.176058;2424.147876
0.03226;0.0195803;0.0445985;0.195892;2195.174726
0.03228;0.0195691;0.0402409;0.217181;2431.493828
0.0323;0.0194774;0.0380283;0.237078;2560.908587
0.03232;0.0194718;0.0397275;0.255805;2450.670191
0.03234;0.0194614;0.0370613;0.274629;2625.56899
0.03236;0.0194885;0.0386929;0.294765;2518.356081
0.03238;0.019463;0.0335772;0.313557;2898.246429
0.0324;0.0194303;0.0356008;0.333502;2728.913395
0.03242;0.0195795;0.0363231;0.353398;2695.185708
0.03244;0.0195165;0.0323814;0.372992;3013.535548
0.03246;0.0196561;0.0329683;0.393849;2981.060595
0.03248;0.0195978;0.0343253;0.413168;2854.716492
0.0325;0.0194821;0.0347571;0.431591;2802.607237
0.03252;0.0194654;0.0369498;0.452127;2634.033202
0.03254;0.0194853;0.0332568;0.471818;2929.521181
0.03256;0.0193888;0.0370971;0.492706;2613.250092
0.03258;0.0195635;0.0311378;0.512745;3141.439023
0.0326;0.0194909;0.0352227;0.533521;2766.809472
0.03262;0.0194829;0.038283;0.552795;2544.588982
0.03264;0.0195124;0.0375667;0.573958;2597.034075
0.03266;0.019467;0.0355908;0.592811;2734.835969
0.03268;0.0193672;0.0377179;0.613924;2567.375172
0.0327;0.019522;0.0359968;0.631786;2711.629923
0.03272;0.0195085;0.0423262;0.653702;2304.541868
0.03274;0.019404;0.0423779;0.672623;2289.400843
0.03276;0.0193354;0.0442761;0.691777;2183.503064
0.03278;0.0196353;0.0416517;0.710796;2357.082664
0.0328;0.0194686;0.0429112;0.732518;2268.475363
0.03282;0.0195404;0.0412418;0.752141;2369.004263
0.03284;0.0193896;0.0473185;0.769305;2048.839249
0.03286;0.0195124;0.0469285;0.784319;2078.949892
0.03288;0.01938;0.0405115;0.768247;2391.913407
0.0329;0.019455;0.0446642;0.750193;2177.918781
0.03292;0.01951;0.0446244;0.729443;2186.02379
0.03294;0.0193601;0.0421372;0.709768;2297.269396
0.03296;0.0194957;0.0399424;0.689846;2440.476787
0.03298;0.0196345;0.0387188;0.671484;2535.525378
0.033;0.0194526;0.0407881;0.652053;2384.592565
0.03302;0.0193473;0.039244;0.631115;2465.001019
0.03304;0.019463;0.0385357;0.611859;2525.320677
0.03306;0.0194271;0.0365937;0.591598;2654.43232
0.03308;0.0193792;0.037121;0.572483;2610.274508
0.0331;0.0194231;0.0348168;0.551401;2789.328715
0.03312;0.0194399;0.032459;0.531026;2994.531563
0.03314;0.0193928;0.0346119;0.511417;2801.464236
0.03316;0.0195858;0.0307;0.491536;3189.869707
0.03318;0.0196959;0.0368145;0.470841;2675.019354
0.0332;0.0195021;0.0307517;0.450048;3170.897869
0.03322;0.019534;0.0331614;0.43063;2945.291815
0.03324;0.0194566;0.0352824;0.412271;2757.267079
0.03326;0.0194726;0.030702;0.391688;3171.22663
0.03328;0.0195723;0.0306284;0.371324;3195.122827
0.0333;0.0194813;0.0380303;0.352486;2561.286658
0.03332;0.0194406;0.0360744;0.332222;2694.51467
0.03334;0.0195603;0.0358475;0.31226;2728.265569
0.03336;0.0194447;0.0346218;0.293037;2808.158444
0.03338;0.0194072;0.0393256;0.272565;2467.502085
0.0334;0.0195109;0.0368185;0.254637;2649.605497
0.03342;0.0193752;0.0399504;0.235829;2424.906885
0.03344;0.0195643;0.0397116;0.215597;2463.297878
0.03346;0.0195013;0.0413214;0.194931;2359.709497
0.03348;0.0193848;0.038675;0.175354;2506.115061
0.0335;0.0194031;0.042161;0.157074;2301.072081
0.03352;0.0194806;0.0436036;0.137019;2233.829317
0.03354;0.0194024;0.0479174;0.116306;2024.567276
0.03356;0.0192484;0.0473483;0.0972892;2032.638975
0.03358;0.0192995;0.0515229;0.0776009;1872.905058
0.0336;0.0193201;0.0530828;0.058041;1819.807923
0.03362;0.0192101;0.0497719;0.0390245;1929.813811
0.03364;0.0192237;0.054404;0.018968;1766.754283
0.03366;0.0192061;0.055974;-0.000288123;1715.626898
0.03368;0.0192851;0.0531524;-0.0209369;1814.13257
0.0337;0.0192508;0.0538548;-0.0396811;1787.287298
0.03372;0.0192356;0.0556456;-0.0613062;1728.402605
0.03374;0.0193353;0.0591237;-0.0810262;1635.15646
0.03376;0.0193584;0.0602917;-0.0991466;1605.395104
0.03378;0.0191997;0.0576553;-0.118963;1665.042069
0.0338;0.0192069;0.0630515;-0.139307;1523.112059
0.03382;0.0191702;0.0600251;-0.159427;1596.848652
0.03384;0.0192245;0.0609543;-0.178315;1576.960116
0.03386;0.0191487;0.0632465;-0.193923;1513.814994
0.03388;0.0191471;0.0626515;-0.18078;1528.063973
0.0339;0.0189859;0.0575558;-0.160884;1649.347242
0.03392;0.0192819;0.0591556;-0.142989;1629.761172
0.03394;0.0190904;0.062946;-0.1213;1516.410892
0.03396;0.0193202;0.059074;-0.102908;1635.254088
0.03398;0.0193258;0.05207;-0.083075;1855.751872
0.034;0.0192915;0.0569589;-0.0638194;1693.457914
0.03402;0.0193289;0.0561709;-0.0423218;1720.543912
0.03404;0.0193816;0.053626;-0.0228416;1807.108492
0.03406;0.0194638;0.0548477;-0.00248105;1774.349699
0.03408;0.0192755;0.0516124;0.016519;1867.332269
0.0341;0.0193369;0.0569271;0.0372159;1698.391452
0.03412;0.0193888;0.0494993;0.0559759;1958.492342
0.03414;0.0193465;0.0455317;0.0757921;2124.508859
0.03416;0.0194853;0.0471514;0.095337;2066.248298
0.03418;0.0193242;0.0461704;0.113345;2092.704417
0.0342;0.0195125;0.0484904;0.134953;2011.996189
0.03422;0.0194885;0.0443537;0.153633;2196.941856
0.03424;0.0194901;0.0439757;0.172889;2216.007932
0.03426;0.0193457;0.0408458;0.191586;2368.138217
0.03428;0.0195228;0.0415442;0.212347;2349.642068
0.0343;0.0193553;0.0380303;0.232372;2544.72092
0.03432;0.019625;0.0386432;0.252876;2539.256583
0.03434;0.0194359;0.0348089;0.27162;2791.800373
0.03436;0.0194949;0.0377318;0.290876;2583.351444
0.03438;0.0195787;0.0369279;0.310419;2650.936013
0.0344;0.0195635;0.0381636;0.329883;2563.109874
0.03442;0.0194941;0.0348228;0.350053;2799.042581
0.03444;0.0195316;0.0328131;0.368589;2976.189388
0.03446;0.0195252;0.0341702;0.389959;2857.050881
0.03448;0.0196401;0.03693;0.409712;2659.098294
0.0345;0.0194231;0.0375945;0.428791;2583.23691
0.03452;0.0195149;0.0396022;0.44859;2463.865644
0.03454;0.019526;0.0349999;0.468999;2789.436541
0.03456;0.019542;0.0329027;0.488929;2969.665103
0.03458;0.0195093;0.0366613;0.509801;2660.748528
0.0346;0.0193042;0.0365897;0.528863;2637.92816
0.03462;0.019542;0.0393793;0.549993;2481.252841
0.03464;0.0195475;0.0396818;0.57058;2463.030911
0.03466;0.0195085;0.038669;0.590219;2522.498642
0.03468;0.0195891;0.0376423;0.609924;2602.006254
0.0347;0.0194159;0.0393316;0.629448;2468.231651
0.03472;0.0194701;0.0414865;0.650197;2346.558519
0.03474;0.0194119;0.0434305;0.67016;2234.823454
0.03476;0.0193713;0.0375567;0.688466;2578.940642
0.03478;0.0193752;0.0455695;0.707837;2125.89561
0.0348;0.0194016;0.0443696;0.728031;2186.361833
0.03482;0.0193529;0.0443916;0.748509;2179.793024
0.03484;0.0195069;0.0446582;0.767208;2184.022195
0.03486;0.0194056;0.0457864;0.7839;2119.144549
0.03488;0.0196194;0.0459874;0.772511;2133.12777
0.0349;0.0193936;0.0427619;0.754098;2267.626088
0.03492;0.0195205;0.0394231;0.734565;2475.769282
0.03494;0.0194016;0.0416915;0.713852;2326.805224
0.03496;0.0195627;0.0372762;0.694422;2624.020152
0.03498;0.0192596;0.0408557;0.675196;2357.027294
0.035;0.0195077;0.0426306;0.655481;2287.992663
0.03502;0.0195396;0.0394132;0.635758;2478.814204
0.03504;0.0194462;0.0391644;0.616243;2482.637293
0.03506;0.0195101;0.0394629;0.596543;2471.954671
0.03508;0.019392;0.0359112;0.576678;2699.993317
0.0351;0.0195539;0.0348944;0.556924;2801.867922
0.03512;0.0194167;0.0352645;0.535811;2753.0094
0.03514;0.0195691;0.0365081;0.51598;2680.103867
0.03516;0.0193665;0.0292853;0.495506;3306.522385
0.03518;0.0195834;0.0399822;0.474425;2449.014812
0.0352;0.019554;0.0356048;0.453683;2745.97807
0.03522;0.0194542;0.0349621;0.433785;2782.184137
0.03524;0.0194869;0.0315576;0.415969;3087.512992
0.03526;0.0194965;0.0376244;0.396424;2590.938327
0.03528;0.0195388;0.0314422;0.375549;3107.098104
0.0353;0.0196568;0.0344209;0.356326;2855.358227
0.03532;0.0196305;0.0389197;0.336047;2521.923345
0.03534;0.0194303;0.0367489;0.317543;2643.657361
0.03536;0.0193625;0.0334518;0.29659;2894.089406
0.03538;0.0195779;0.0369359;0.278103;2650.253547
0.0354;0.0194175;0.0354973;0.258015;2735.067174
0.03542;0.0195532;0.0370334;0.239607;2639.941242
0.03544;0.0195188;0.0377935;0.219422;2582.295897
0.03546;0.0195364;0.0388401;0.198566;2514.978077
0.03548;0.0193841;0.0461624;0.178507;2099.555049
0.0355;0.0194678;0.0448233;0.160356;2171.616101
0.03552;0.0195013;0.0437011;0.141741;2231.21386
0.03554;0.0195364;0.0419561;0.120196;2328.195423
0.03556;0.0193983;0.0469603;0.101564;2065.393535
0.03558;0.0193282;0.0480905;0.0816344;2009.565299
0.0356;0.0193737;0.0477901;0.0633873;2026.957466
0.03562;0.0193027;0.048769;0.0436503;1978.992803
0.03564;0.019333;0.0511269;0.0231457;1890.687681
0.03566;0.0194119;0.052273;0.00340944;1856.780747
0.03568;0.0193856;0.0525993;-0.0160228;1842.762166
0.0357;0.0193673;0.0508304;-0.0363835;1905.090261
0.03572;0.0192596;0.0575697;-0.0563281;1672.720198
0.03574;0.0192707;0.0598918;-0.0773768;1608.792856
0.03576;0.01912;0.0570902;-0.0959613;1674.543091
0.03578;0.0192085;0.0609961;-0.114641;1574.567882
0.0358;0.0193034;0.062942;-0.136298;1533.4276
0.03582;0.0192213;0.0584492;-0.155794;1644.274002
0.03584;0.0192268;0.0644244;-0.175354;1492.198608
0.03586;0.019238;0.0653616;-0.192227;1471.659201
0.03588;0.019203;0.0653417;-0.184301;1469.42917
0.0359;0.0191925;0.064128;-0.166486;1496.42122
0.03592;0.0193385;0.0611015;-0.146478;1582.489792
0.03594;0.0193521;0.061404;-0.126406;1575.801251
0.03596;0.0192763;0.0592889;-0.105437;1625.624695
0.03598;0.0192436;0.0617581;-0.0871726;1557.981868
0.036;0.0193601;0.0553372;-0.0672129;1749.284387
0.03602;0.0193928;0.0564853;-0.0472998;1716.623617
0.03604;0.0193146;0.0554228;-0.0264593;1742.477825
0.03606;0.01923;0.0566823;-0.007011;1696.296728
0.03608;0.0194829;0.0578145;0.0122932;1684.949277
0.0361;0.0193354;0.0518392;0.033006;1864.940045
0.03612;0.0193146;0.0536379;0.0524705;1800.461987
0.03614;0.0193138;0.0521456;0.0718066;1851.910804
0.03616;0.0193657;0.0513895;0.0900387;1884.207863
0.03618;0.0195172;0.0469902;0.110271;2076.730893
0.0362;0.0193281;0.048594;0.130504;1988.733177
0.03622;0.0194542;0.0426068;0.151024;2282.992386
0.03624;0.019439;0.0372622;0.169079;2608.407448
0.03626;0.0193728;0.0417512;0.188673;2320.029125
0.03628;0.0195165;0.044499;0.208458;2192.914448
0.0363;0.0193936;0.0405812;0.227842;2389.480843
0.03632;0.0195675;0.0378811;0.248859;2582.752349
0.03634;0.0195076;0.0382432;0.267074;2550.466488
0.03636;0.0195037;0.0363947;0.286795;2679.469813
0.03638;0.0194223;0.0356207;0.306819;2726.265907
0.0364;0.0192891;0.0376264;0.326922;2563.240172
0.03642;0.0195803;0.03614;0.344993;2708.9513
0.03644;0.0195077;0.0301986;0.365082;3229.901386
0.03646;0.01951;0.0332131;0.385412;2937.094098
0.03648;0.0196162;0.0361699;0.405709;2711.674624
0.0365;0.0195819;0.0331195;0.424966;2956.24934
0.03652;0.0194574;0.0373339;0.44411;2605.862232
0.03654;0.0195906;0.032447;0.464692;3018.861528
0.03656;0.0195364;0.035939;0.485358;2717.994379
0.03658;0.0194454;0.0312173;0.505592;3114.523037
0.0366;0.0194949;0.0353202;0.525711;2759.738054
0.03662;0.0194359;0.0349024;0.546167;2784.321422
0.03664;0.0196193;0.0338876;0.566624;2894.760915
0.03666;0.0194798;0.0373339;0.585866;2608.862187
0.03668;0.0193768;0.0442682;0.60602;2188.568769
0.0367;0.0193793;0.0393137;0.624088;2464.700601
0.03672;0.0194702;0.0406806;0.645857;2393.057133
0.03674;0.0195125;0.0392699;0.664919;2484.409179
0.03676;0.0194367;0.038466;0.684226;2526.477929
0.03678;0.0193098;0.0459993;0.703709;2098.923244
0.0368;0.0191917;0.0438523;0.724014;2188.220458
0.03682;0.0194893;0.0418646;0.743342;2327.65869
0.03684;0.0194167;0.0476229;0.762201;2038.588578
0.03686;0.0194135;0.0487094;0.782058;1992.78784
0.03688;0.0195093;0.0455337;0.7756;2142.292412
0.0369;0.019274;0.0438663;0.757956;2196.902862
0.03692;0.0194359;0.0426963;0.73791;2276.063734
0.03694;0.0195252;0.0468051;0.718659;2085.798342
0.03696;0.0194135;0.038858;0.697526;2498.005559
0.03698;0.0194415;0.0405056;0.678443;2399.853354
0.037;0.0194765;0.0390133;0.660025;2496.135933
0.03702;0.0194247;0.0367787;0.639904;2640.754023
0.03704;0.0194406;0.0410209;0.619912;2369.596962
0.03706;0.0193808;0.0348148;0.600191;2783.41395
0.03708;0.0195572;0.0341642;0.580679;2862.235908
0.0371;0.0194375;0.0372404;0.559952;2609.732978
0.03712;0.019656;0.0341184;0.54058;2880.557119
0.03714;0.0196321;0.0310781;0.519212;3158.510334
0.03716;0.0195412;0.037509;0.500133;2604.868165
0.03718;0.0194702;0.036717;0.479228;2651.387641
0.0372;0.0196417;0.0290585;0.458643;3379.682365
0.03722;0.0195125;0.0334379;0.438908;2917.722106
0.03724;0.0193362;0.0364763;0.418739;2650.51554
0.03726;0.0194032;0.0345542;0.400234;2807.647117
0.03728;0.0195188;0.0325963;0.379632;2994.020794
0.0373;0.0195483;0.033623;0.360375;2906.983315
0.03732;0.0196305;0.0311994;0.340511;3145.973961
0.03734;0.0196409;0.0309507;0.321161;3172.933084
0.03736;0.019621;0.0366375;0.302449;2677.720914
0.03738;0.0194917;0.0360823;0.2814;2701.005756
0.0374;0.0194758;0.0337503;0.262496;2885.278057
0.03742;0.0193912;0.036136;0.244201;2683.086119
0.03744;0.0194837;0.0407881;0.223792;2388.404951
0.03746;0.0194447;0.0406289;0.202855;2392.964122
0.03748;0.0195109;0.0397813;0.183757;2452.270288
0.0375;0.0194447;0.0421909;0.164133;2304.371322
0.03752;0.0194733;0.0464311;0.144878;2097.010409
0.03754;0.0191136;0.0468907;0.125686;2038.101372
0.03756;0.0193649;0.0434365;0.105213;2229.104555
0.03758;0.0193369;0.0471175;0.085572;2051.987054
0.0376;0.0192332;0.0503588;0.0661085;1909.616591
0.03762;0.0194518;0.0472687;0.0479722;2057.577213
0.03764;0.0193242;0.0515467;0.027852;1874.436191
0.03766;0.0193441;0.0500962;0.00729913;1930.695342
0.03768;0.0192053;0.0505558;-0.0119891;1899.416091
0.0377;0.0192875;0.0557232;-0.0321417;1730.652583
0.03772;0.0192835;0.0508304;-0.05127;1896.847162
0.03774;0.0193329;0.0569469;-0.0721267;1697.449729
0.03776;0.0193322;0.0585547;-0.0921837;1650.781235
0.03778;0.0191885;0.0602738;-0.111024;1591.777854
0.0378;0.0192332;0.0561391;-0.130712;1712.995043
0.03782;0.0193186;0.0608389;-0.150816;1587.684853
0.03784;0.0193569;0.0616746;-0.170712;1569.276493
0.03786;0.0190386;0.0643249;-0.189794;1479.877932
0.03788;0.0193744;0.0602062;-0.188639;1609.003724
0.0379;0.0192771;0.0615234;-0.168951;1566.647812
0.03792;0.019171;0.0636126;-0.14992;1506.85556
0.03794;0.0191678;0.0607195;-0.128583;1578.38915
0.03796;0.0192316;0.0597286;-0.109183;1609.915518
0.03798;0.0193601;0.0577965;-0.0901658;1674.850553
0.038;0.0192308;0.0583557;-0.0705902;1647.722502
0.03802;0.0192827;0.0575816;-0.0498291;1674.380358
0.03804;0.0193928;0.0558784;-0.030221;1735.268011
0.03806;0.019329;0.0529435;-0.00952402;1825.43655
0.03808;0.019341;0.0512383;0.00851559;1887.357699
0.0381;0.019451;0.0520461;0.0291164;1868.631848
0.03812;0.0193912;0.051881;0.0492051;1868.815173
0.03814;0.0192636;0.0499211;0.0684931;1929.4046
0.03816;0.0194223;0.0482079;0.0869334;2014.431245
0.03818;0.0194558;0.048391;0.106126;2010.270505
0.0382;0.0193218;0.0459535;0.12679;2102.320824
0.03822;0.0193593;0.0482736;0.146446;2005.164313
0.03824;0.0193784;0.0442184;0.165686;2191.214517
0.03826;0.0195356;0.0412895;0.184848;2365.686191
0.03828;0.0196505;0.0425829;0.20508;2307.322893
0.0383;0.0194335;0.0403981;0.224736;2405.249257
0.03832;0.0194455;0.040044;0.245561;2428.016682
0.03834;0.0194766;0.0361539;0.263681;2693.568329
0.03836;0.0196409;0.0351949;0.283145;2790.304845
0.03838;0.01953;0.0336847;0.30309;2898.94225
0.0384;0.0194965;0.0350317;0.322601;2782.69396
0.03842;0.0197462;0.0334419;0.34232;2952.314312
0.03844;0.019542;0.0344527;0.361015;2836.062195
0.03846;0.0194494;0.0371389;0.381715;2618.467429
0.03848;0.0195547;0.0377836;0.401978;2587.723245
0.0385;0.0195205;0.0339075;0.421283;2878.492959
0.03852;0.0196441;0.0364982;0.440685;2691.105315
0.03854;0.0194949;0.0367708;0.461172;2650.866992
0.03856;0.0196377;0.0349402;0.48118;2810.18712
0.03858;0.0195396;0.0357819;0.502966;2730.374854
0.0386;0.0195715;0.0356505;0.520542;2744.912414
0.03862;0.0195372;0.0333325;0.541623;2930.653266
0.03864;0.0194662;0.0353302;0.562254;2754.895245
0.03866;0.0194526;0.0385039;0.583016;2526.055802
0.03868;0.0194439;0.0397156;0.601824;2447.892012
0.0387;0.0194718;0.0362475;0.621208;2685.950755
0.03872;0.0195125;0.0402787;0.640529;2422.18592
0.03874;0.0195843;0.0417392;0.66098;2346.032027
0.03876;0.0195029;0.0388242;0.680608;2511.693737
0.03878;0.0194047;0.0432295;0.70033;2244.38173
0.0388;0.0195468;0.0417213;0.719727;2342.544456
0.03882;0.0194646;0.0412696;0.740398;2358.22494
0.03884;0.0194885;0.0429669;0.759192;2267.850369
0.03886;0.0193098;0.0443418;0.776763;2177.381162
0.03888;0.0194718;0.0432594;0.779551;2250.586
0.0389;0.01955;0.0431719;0.761187;2264.204262
0.03892;0.0192069;0.0433608;0.742601;2214.776941
0.03894;0.0193282;0.04236;0.723187;2281.421152
0.03896;0.0195005;0.0423799;0.703033;2300.677916
0.03898;0.0193673;0.0400419;0.683347;2418.379248
0.039;0.0195443;0.0382034;0.663545;2557.926781
0.03902;0.0194048;0.0390013;0.644032;2487.711948
0.03904;0.0193752;0.0367111;0.623099;2638.874891
0.03906;0.0194869;0.0377796;0.604368;2579.024129
0.03908;0.0194343;0.0366454;0.58527;2651.669787
0.0391;0.0193609;0.0351193;0.564786;2756.44731
0.03912;0.0194271;0.0346935;0.544279;2799.81841
0.03914;0.0194534;0.0382253;0.524445;2544.571266
0.03916;0.0195348;0.0335732;0.50399;2909.284787
0.03918;0.0194941;0.0350775;0.483727;2778.718552
0.0392;0.0194877;0.0332807;0.463108;2927.777961
0.03922;0.019589;0.0337205;0.442748;2904.612921
0.03924;0.0194295;0.0341582;0.422933;2844.046232
0.03926;0.0196864;0.0341563;0.403789;2881.810969
0.03928;0.0195324;0.0372344;0.383795;2622.897106
0.0393;0.0195005;0.0342676;0.36377;2845.326197
0.03932;0.0196106;0.0359311;0.343296;2728.917289
0.03934;0.0195188;0.0372324;0.325866;2621.211633
0.03936;0.0194383;0.0342895;0.305186;2834.439114
0.03938;0.0196912;0.0369757;0.285995;2662.721733
0.0394;0.0193593;0.0359609;0.265233;2691.715168
0.03942;0.0194463;0.0395206;0.247306;2460.273882
0.03944;0.0194957;0.0392977;0.22741;2480.514127
0.03946;0.0195021;0.0388302;0.207449;2511.202621
0.03948;0.019404;0.0427182;0.18723;2271.163111
0.0395;0.0193824;0.0437508;0.167399;2215.090924
0.03952;0.0194143;0.0440414;0.148847;2204.0966
0.03954;0.0194024;0.04353;0.129159;2228.623938
0.03956;0.0194447;0.042752;0.109087;2274.127526
0.03958;0.0194023;0.0460092;0.0895895;2108.523947
0.0396;0.0193689;0.0472429;0.0718867;2049.927079
