;subida[VDS];descida[VDS]
1225;0.0623108;0.160228
1226;0.0623108;0.160228
1227;0.0623108;0.160228
1228;0.0623108;0.160228
1229;0.0623108;0.160228
1230;0.0623108;0.160228
1231;0.0618162;0.160228
1232;0.0613217;0.160228
1233;0.0623108;0.160228
1234;0.0623108;0.160228
1235;0.0623108;0.160228
1236;0.0623108;0.160228
1237;0.0623108;0.160228
1238;0.0623108;0.160228
1239;0.0623108;0.160228
1240;0.0618163;0.160228
1241;0.0623108;0.160228
1242;0.0623108;0.160228
1243;0.0623108;0.160228
1244;0.0623108;0.160228
1245;0.0623108;0.160228
1246;0.0623108;0.160228
1247;0.0623108;0.160228
1248;0.0618162;0.160228
1249;0.0618162;0.160228
1250;0.0623108;0.160228
1251;0.0618162;0.160228
1252;0.0623108;0.160228
1253;0.0623108;0.160228
1254;0.0623108;0.160228
1255;0.0623108;0.160228
1256;0.0623108;0.160228
1257;0.0623108;0.160228
1258;0.0623108;0.160228
1259;0.0623108;0.160228
1260;0.0623108;0.160228
1261;0.0623108;0.160228
1262;0.0623108;0.160228
1263;0.0623108;0.160228
1264;0.0623108;0.160228
1265;0.0623108;0.160228
1266;0.0623108;0.160228
1267;0.0623108;0.160228
1268;0.0623108;0.160228
1269;0.0623108;0.160228
1270;0.0623108;0.160228
1271;0.0623108;0.160228
1272;0.0623108;0.160228
1273;0.0623108;0.160228
1274;0.0618162;0.160228
1275;0.0623108;0.160228
1276;0.0623108;0.160228
1277;0.0623108;0.160228
1278;0.0623108;0.160228
1279;0.0623108;0.160228
1280;0.0618162;0.160228
1281;0.0623108;0.160228
1282;0.0618162;0.160228
1283;0.0623108;0.160228
1284;0.0623108;0.160228
1285;0.0623108;0.160228
1286;0.0623108;0.160228
1287;0.0623108;0.160228
1288;0.0623108;0.160228
1289;0.0623108;0.160228
1290;0.0623108;0.160228
1291;0.0618162;0.160228
1292;0.0623108;0.160228
1293;0.0623108;0.160228
1294;0.0623108;0.160228
1295;0.0623108;0.160228
1296;0.0623108;0.160228
1297;0.0623108;0.160228
1298;0.0623108;0.160228
1299;0.0623108;0.160228
1300;0.0623108;0.160228
1301;0.0623108;0.160228
1302;0.0618162;0.160228
1303;0.0623108;0.160228
1304;0.0623108;0.160228
1305;0.0623108;0.160228
1306;0.0618162;0.160228
1307;0.0623108;0.160228
1308;0.0623108;0.160228
1309;0.0623108;0.160228
1310;0.0623108;0.160228
1311;0.0623108;0.160228
1312;0.0623108;0.160228
1313;0.0623108;0.160228
1314;0.0623108;0.160228
1315;0.0623108;0.160228
1316;0.0623108;0.160228
1317;0.0623108;0.160228
1318;0.0623108;0.160228
1319;0.0623108;0.160228
1320;0.0623108;0.160228
1321;0.0623108;0.160228
1322;0.0623108;0.160228
1323;0.0623108;0.160228
1324;0.0618162;0.160228
1325;0.0623108;0.160228
1326;0.0623108;0.160228
1327;0.0623108;0.160228
1328;0.0618162;0.160228
1329;0.0623108;0.160228
1330;0.0623108;0.160228
1331;0.0623108;0.160228
1332;0.0623108;0.160228
1333;0.0623108;0.160228
1334;0.0623108;0.160228
1335;0.0623108;0.160228
1336;0.0623108;0.160228
1337;0.0623108;0.160228
1338;0.0623108;0.160228
1339;0.0623108;0.160228
1340;0.0623108;0.160228
1341;0.0623108;0.160228
1342;0.0623108;0.160228
1343;0.0623108;0.160228
1344;0.0623108;0.160228
1345;0.0623108;0.160228
1346;0.0623108;0.160228
1347;0.0623108;0.160228
1348;0.0618162;0.160228
1349;0.0623108;0.160228
1350;0.0623108;0.160228
1351;0.0623108;0.160228
1352;0.0623108;0.160228
1353;0.0623108;0.160228
1354;0.0623108;0.160228
1355;0.0623108;0.160228
1356;0.0623108;0.160228
1357;0.0623108;0.160228
1358;0.0623108;0.160228
1359;0.0623108;0.160228
1360;0.0623108;0.160228
1361;0.0623108;0.160228
1362;0.0623108;0.160228
1363;0.0623108;0.160228
1364;0.0623108;0.160228
1365;0.0623108;0.160228
1366;0.0623108;0.160228
1367;0.0623108;0.160228
1368;0.0623108;0.160228
1369;0.0623108;0.160228
1370;0.0623108;0.160228
1371;0.0623108;0.160228
1372;0.0623108;0.160228
1373;0.0623108;0.160228
1374;0.0618162;0.160228
1375;0.0623108;0.160228
1376;0.0618162;0.160228
1377;0.0623108;0.160228
1378;0.0618162;0.160228
1379;0.0623108;0.160228
1380;0.0613217;0.160228
1381;0.0618162;0.160228
1382;0.0623108;0.160228
1383;0.0623108;0.160228
1384;0.0623108;0.160228
1385;0.0623108;0.160228
1386;0.0618163;0.160228
1387;0.0623108;0.160228
1388;0.0623108;0.160228
1389;0.0623108;0.160228
1390;0.0623108;0.160228
1391;0.0623108;0.160228
1392;0.0618162;0.160228
1393;0.0618162;0.160228
1394;0.0623108;0.160228
1395;0.0623108;0.160228
1396;0.0623108;0.160228
1397;0.0623108;0.160228
1398;0.0623108;0.160228
1399;0.0623108;0.160228
1400;0.0623108;0.160228
1401;0.0623108;0.160228
1402;0.0623108;0.160228
1403;0.0623108;0.160228
1404;0.0623108;0.160228
1405;0.0623108;0.160228
1406;0.0623108;0.160228
1407;0.0623108;0.160228
1408;0.0623108;0.160228
1409;0.0623108;0.160228
1410;0.0623108;0.160228
1411;0.0618162;0.160228
1412;0.0623108;0.160228
1413;0.0623108;0.160228
1414;0.0623108;0.160228
1415;0.0618162;0.160228
1416;0.0623108;0.160228
1417;0.0623108;0.160228
1418;0.0618163;0.160228
1419;0.0613217;0.160228
1420;0.0623108;0.160228
1421;0.0623108;0.160228
1422;0.0623108;0.160228
1423;0.0623108;0.160228
1424;0.0623108;0.160228
1425;0.0623108;0.160228
1426;0.0623108;0.160228
1427;0.0623108;0.160228
1428;0.0623108;0.160228
1429;0.0623108;0.160228
1430;0.0623108;0.160228
1431;0.0623108;0.160228
1432;0.0623108;0.160228
1433;0.0623108;0.160228
1434;0.0623108;0.160228
1435;0.0623108;0.160228
1436;0.0623108;0.160228
1437;0.0623108;0.160228
1438;0.0623108;0.160228
1439;0.0623108;0.160228
1440;0.0623108;0.160228
1441;0.0623108;0.160228
1442;0.0623108;0.160228
1443;0.0623108;0.160228
1444;0.0623108;0.160228
1445;0.0623108;0.160228
1446;0.0623108;0.160228
1447;0.0623108;0.160228
1448;0.0623108;0.160228
1449;0.0623108;0.160228
1450;0.0623108;0.160228
1451;0.0623108;0.160228
1452;0.0623108;0.160228
1453;0.0618162;0.160228
1454;0.0613217;0.160228
1455;0.0618162;0.160228
1456;0.0623108;0.160228
1457;0.0623108;0.160228
1458;0.0623108;0.160228
1459;0.0623108;0.160228
1460;0.0623108;0.160228
1461;0.0618162;0.160228
1462;0.0623108;0.160228
1463;0.0623108;0.160228
1464;0.0623108;0.160228
1465;0.0623108;0.160228
1466;0.0623108;0.160228
1467;0.0618162;0.160228
1468;0.0623108;0.160228
1469;0.0623108;0.160228
1470;0.0623108;0.160228
1471;0.0623108;0.160228
1472;0.0623108;0.160228
1473;0.0623108;0.160228
1474;0.0623108;0.160228
1475;0.0623108;0.160228
1476;0.0623108;0.160228
1477;0.0618162;0.160228
1478;0.0618162;0.160228
1479;0.0623108;0.160228
1480;0.0623108;0.160228
1481;0.0623108;0.160228
1482;0.0623108;0.160228
1483;0.0623108;0.160228
1484;0.0623108;0.160228
1485;0.0623108;0.160228
1486;0.0623108;0.160228
1487;0.0623108;0.160228
1488;0.0623108;0.160228
1489;0.0623108;0.160228
1490;0.0623108;0.160228
1491;0.0623108;0.160228
1492;0.0623108;0.160228
1493;0.0623108;0.160228
1494;0.0623108;0.160228
1495;0.0623108;0.160228
1496;0.0618162;0.160228
1497;0.0623108;0.160228
1498;0.0623108;0.160228
1499;0.0623108;0.160228
1500;0.0623108;0.160228
1501;0.0618162;0.160228
1502;0.0623108;0.160228
1503;0.0623108;0.160228
1504;0.0623108;0.160228
1505;0.0623108;0.160228
1506;0.0623108;0.160228
1507;0.0623108;0.160228
1508;0.0618162;0.160228
1509;0.0618162;0.160228
1510;0.0618163;0.160228
1511;0.0623108;0.160228
1512;0.0623108;0.160228
1513;0.0623108;0.160228
1514;0.0623108;0.160228
1515;0.0623108;0.160228
1516;0.0623108;0.160228
1517;0.0623108;0.160228
1518;0.0623108;0.160228
1519;0.0623108;0.160228
1520;0.0623108;0.160228
1521;0.0623108;0.160228
1522;0.0623108;0.160228
1523;0.0623108;0.160228
1524;0.0623108;0.160228
1525;0.0618163;0.160228
1526;0.0623108;0.160228
1527;0.0623108;0.160228
1528;0.0623108;0.160228
1529;0.0623108;0.160228
1530;0.0618162;0.160228
1531;0.0623108;0.160228
1532;0.0623108;0.160228
1533;0.0623108;0.160228
1534;0.0623108;0.160228
1535;0.0623108;0.160228
1536;0.0623108;0.160228
1537;0.0623108;0.160228
1538;0.0623108;0.160228
1539;0.0623108;0.160228
1540;0.0613217;0.160228
1541;0.0623108;0.160228
1542;0.0623108;0.160228
1543;0.0623108;0.160228
1544;0.0623108;0.160228
1545;0.0618162;0.160228
1546;0.0618162;0.160228
1547;0.0623108;0.160228
1548;0.0623108;0.160228
1549;0.0623108;0.160228
1550;0.0623108;0.160228
1551;0.0623108;0.160228
1552;0.0623108;0.160228
1553;0.0623108;0.160228
1554;0.0623108;0.160228
1555;0.0623108;0.160228
1556;0.0623108;0.160228
1557;0.0623108;0.160228
1558;0.0618163;0.160228
1559;0.0623108;0.160228
1560;0.0623108;0.160228
1561;0.0623108;0.160228
1562;0.0618163;0.160228
1563;0.0618162;0.160228
1564;0.0623108;0.160228
1565;0.0623108;0.160228
1566;0.0623108;0.160228
1567;0.0623108;0.160228
1568;0.0623108;0.160228
1569;0.0623108;0.160228
1570;0.0623108;0.160228
1571;0.0618162;0.160228
1572;0.0623108;0.160228
1573;0.0618162;0.160228
1574;0.0623108;0.160228
1575;0.0618162;0.160228
1576;0.0623108;0.160228
1577;0.0623108;0.160228
1578;0.0623108;0.160228
1579;0.0623108;0.160228
1580;0.0623108;0.160228
1581;0.0623108;0.160228
1582;0.0623108;0.160228
1583;0.0623108;0.160228
1584;0.0618162;0.160228
1585;0.0623108;0.160228
1586;0.0618162;0.160228
1587;0.0618162;0.160228
1588;0.0623108;0.160228
1589;0.0618162;0.160228
1590;0.0623108;0.160228
1591;0.0623108;0.160228
1592;0.0618162;0.160228
1593;0.0618162;0.160228
1594;0.0623108;0.160228
1595;0.0623108;0.160228
1596;0.0623108;0.160228
1597;0.0623108;0.160228
1598;0.0618162;0.160228
1599;0.0618162;0.160228
1600;0.0618162;0.160228
1601;0.0618162;0.160228
1602;0.0623108;0.160228
1603;0.0623108;0.160228
1604;0.0623108;0.160228
1605;0.0618162;0.160228
1606;0.0623108;0.160228
1607;0.0623108;0.160228
1608;0.0623108;0.160228
1609;0.0623108;0.160228
1610;0.0623108;0.160228
1611;0.0623108;0.160228
1612;0.0623108;0.160228
1613;0.0623108;0.160228
1614;0.0623108;0.160228
1615;0.0618162;0.160228
1616;0.0618162;0.160228
1617;0.0618162;0.160228
1618;0.0623108;0.160228
1619;0.0623108;0.160228
1620;0.0623108;0.160228
1621;0.0623108;0.160228
1622;0.0623108;0.160228
1623;0.0623108;0.160228
1624;0.0618162;0.160228
1625;0.0623108;0.160228
1626;0.0623108;0.160228
1627;0.0623108;0.160228
1628;0.0623108;0.160228
1629;0.0623108;0.160228
1630;0.0623108;0.160228
1631;0.0618162;0.160228
1632;0.0623108;0.160228
1633;0.0613217;0.160228
1634;0.0623108;0.160228
1635;0.0623108;0.160228
1636;0.0623108;0.160228
1637;0.0623108;0.160228
1638;0.0618162;0.160228
1639;0.0623108;0.160228
1640;0.0623108;0.160228
1641;0.0623108;0.160228
1642;0.0623108;0.160228
1643;0.0618162;0.160228
1644;0.0623108;0.160228
1645;0.0623108;0.160228
1646;0.0623108;0.160228
1647;0.0623108;0.160228
1648;0.0623108;0.160228
1649;0.0623108;0.160228
1650;0.0623108;0.160228
1651;0.0623108;0.160228
1652;0.0623108;0.160228
1653;0.0618162;0.160228
1654;0.0623108;0.160228
1655;0.0623108;0.160228
1656;0.0618162;0.160228
1657;0.0618162;0.160228
1658;0.0623108;0.160228
1659;0.0623108;0.160228
1660;0.0623108;0.160228
1661;0.0623108;0.160228
1662;0.0623108;0.160228
1663;0.0623108;0.160228
1664;0.0623108;0.160228
1665;0.0623108;0.160228
1666;0.0623108;0.160228
1667;0.0623108;0.160228
1668;0.0623108;0.160228
1669;0.0623108;0.160228
1670;0.0623108;0.160228
1671;0.0623108;0.160228
1672;0.0623108;0.160228
1673;0.0623108;0.160228
1674;0.0623108;0.160228
1675;0.0623108;0.160228
1676;0.0623108;0.160228
1677;0.0623108;0.160228
1678;0.0623108;0.160228
1679;0.0623108;0.160228
1680;0.0623108;0.160228
1681;0.0623108;0.160228
1682;0.0623108;0.160228
1683;0.0618162;0.160228
1684;0.0623108;0.160228
1685;0.0623108;0.160228
1686;0.0623108;0.160228
1687;0.0623108;0.160228
1688;0.0623108;0.160228
1689;0.0623108;0.160228
1690;0.0623108;0.160228
1691;0.0623108;0.160228
1692;0.0623108;0.160228
1693;0.0623108;0.160228
1694;0.0623108;0.160228
1695;0.0623108;0.160228
1696;0.0618162;0.160228
1697;0.0618162;0.160228
1698;0.0623108;0.160228
1699;0.0623108;0.160228
1700;0.0618162;0.160228
1701;0.0623108;0.160228
1702;0.0623108;0.160228
1703;0.0623108;0.160228
1704;0.0623108;0.160228
1705;0.0623108;0.160228
1706;0.0623108;0.160228
1707;0.0618162;0.160228
1708;0.0623108;0.160228
1709;0.0623108;0.160228
1710;0.0623108;0.160228
1711;0.0623108;0.160228
1712;0.0623108;0.160228
1713;0.0623108;0.160228
1714;0.0623108;0.160228
1715;0.0623108;0.160228
1716;0.0623108;0.160228
1717;0.0623108;0.160228
1718;0.0623108;0.160228
1719;0.0623108;0.160228
1720;0.0623108;0.160228
1721;0.0623108;0.160228
1722;0.0623108;0.160228
1723;0.0618162;0.160228
1724;0.0623108;0.160228
1725;0.0623108;0.160228
1726;0.0623108;0.160228
1727;0.0623108;0.160228
1728;0.0623108;0.160228
1729;0.0623108;0.160228
1730;0.0623108;0.160228
1731;0.0608272;0.160228
1732;0.0623108;0.160228
1733;0.0623108;0.160228
1734;0.0623108;0.160228
1735;0.0623108;0.160228
1736;0.0623108;0.160228
1737;0.0623108;0.160228
1738;0.0623108;0.160228
1739;0.0623108;0.160228
1740;0.0623108;0.160228
1741;0.0623108;0.160228
1742;0.0623108;0.160228
1743;0.0623108;0.160228
1744;0.0623108;0.160228
1745;0.0623108;0.160228
1746;0.0623108;0.160228
1747;0.0623108;0.160228
1748;0.0623108;0.160228
1749;0.0623108;0.160228
1750;0.0623108;0.160228
1751;0.0623108;0.160228
1752;0.0623108;0.160228
1753;0.0623108;0.160228
1754;0.0623108;0.160228
1755;0.0618163;0.160228
1756;0.0623108;0.160228
1757;0.0623108;0.160228
1758;0.0618162;0.160228
1759;0.0623108;0.160228
1760;0.0623108;0.160228
1761;0.0618162;0.160228
1762;0.0623108;0.160228
1763;0.0623108;0.160228
1764;0.0623108;0.160228
1765;0.0623108;0.160228
1766;0.0618162;0.160228
1767;0.0623108;0.160228
1768;0.0623108;0.160228
1769;0.0623108;0.160228
1770;0.0623108;0.160228
1771;0.0623108;0.160228
1772;0.0623108;0.160228
1773;0.0623108;0.160228
1774;0.0623108;0.160228
1775;0.0623108;0.160228
1776;0.0623108;0.160228
1777;0.0623108;0.160228
1778;0.0623108;0.160228
1779;0.0618162;0.160228
1780;0.0618162;0.160228
1781;0.0623108;0.160228
1782;0.0623108;0.160228
1783;0.0623108;0.160228
1784;0.0623108;0.160228
1785;0.0623108;0.160228
1786;0.0623108;0.160228
1787;0.0623108;0.160228
1788;0.0623108;0.160228
1789;0.0618162;0.160228
1790;0.0623108;0.160228
1791;0.0623108;0.160228
1792;0.0623108;0.160228
1793;0.0623108;0.160228
1794;0.0623108;0.160228
1795;0.0623108;0.160228
1796;0.0623108;0.160228
1797;0.0623108;0.160228
1798;0.0623108;0.160228
1799;0.0623108;0.160228
1800;0.0623108;0.160228
1801;0.0613217;0.160228
1802;0.0623108;0.160228
1803;0.0623108;0.160228
1804;0.0623108;0.160228
1805;0.0623108;0.160228
1806;0.0623108;0.160228
1807;0.0623108;0.160228
1808;0.0623108;0.160228
1809;0.0623108;0.160228
1810;0.0623108;0.160228
1811;0.0623108;0.160228
1812;0.0623108;0.160228
1813;0.0623108;0.160228
1814;0.0623108;0.160228
1815;0.0623108;0.160228
1816;0.0623108;0.160228
1817;0.0618163;0.160228
1818;0.0623108;0.160228
1819;0.0623108;0.160228
1820;0.0623108;0.160228
1821;0.0618162;0.160228
1822;0.0623108;0.160228
1823;0.0623108;0.160228
1824;0.0618162;0.160228
1825;0.0623108;0.160228
1826;0.0623108;0.160228
1827;0.0623108;0.160228
1828;0.0618162;0.160228
1829;0.0623108;0.160228
1830;0.0623108;0.160228
1831;0.0618162;0.160228
1832;0.0618162;0.160228
1833;0.0623108;0.160228
1834;0.0623108;0.160228
1835;0.0623108;0.160228
1836;0.0623108;0.160228
1837;0.0623108;0.160228
1838;0.0623108;0.160228
